-2.417,0.058934,0.026376
-2.3821,0.05715,0.026376
-2.3473,0.05856,0.026376
-2.3124,0.056063,0.026376
-2.2775,0.050635,0.026376
-2.2426,0.047505,0.026376
-2.2078,0.04832,0.026376
-2.1729,0.049178,0.026376
-2.138,0.051486,0.026376
-2.1031,0.05581,0.026376
-2.0683,0.050302,0.026376
-2.0334,0.050169,0.026376
-1.9985,0.048822,0.026376
-1.9636,0.048017,0.026376
-1.9288,0.046025,0.026376
-1.8939,0.04821,0.026376
-1.859,0.047123,0.026376
-1.8241,0.04685,0.026376
-1.7892,0.042918,0.026376
-1.7544,0.041299,0.026376
-1.7195,0.043565,0.026376
-1.6846,0.045927,0.026376
-1.6497,0.043812,0.026376
-1.6149,0.04365,0.026376
-1.58,0.044175,0.026376
-1.5451,0.045228,0.026376
-1.5102,0.045983,0.026376
-1.4754,0.04948,0.026376
-1.4405,0.045037,0.026376
-1.4056,0.041978,0.026376
-1.3707,0.040515,0.026376
-1.3359,0.042471,0.026376
-1.301,0.044607,0.026376
-1.2661,0.044835,0.026376
-1.2312,0.042634,0.026376
-1.1964,0.041183,0.026376
-1.1615,0.037431,0.026376
-1.1266,0.037465,0.026376
-1.0917,0.039381,0.026376
-1.0569,0.038053,0.026376
-1.022,0.038909,0.026376
-0.9871,0.038482,0.026376
-0.95223,0.037546,0.026376
-0.91735,0.039244,0.026376
-0.88247,0.04016,0.026376
-0.8476,0.040409,0.026376
-0.81272,0.036556,0.026376
-0.77785,0.036651,0.026376
-0.74297,0.037478,0.026376
-0.70809,0.037992,0.026376
-0.67322,0.034493,0.026376
-0.63834,0.033396,0.026376
-0.60347,0.030832,0.026376
-0.56859,0.030433,0.026376
-0.53371,0.031191,0.026376
-0.49884,0.033773,0.026376
-0.46396,0.032129,0.026376
-0.42909,0.031909,0.026376
-0.39421,0.030055,0.026376
-0.35934,0.029189,0.026376
-0.32446,0.029788,0.026376
-0.28958,0.02922,0.026376
-0.25471,0.030154,0.026376
-0.21983,0.034646,0.026376
-0.18496,0.03369,0.026376
-0.15008,0.029867,0.026376
-0.1152,0.026372,0.026376
-0.080328,0.024114,0.026376
-0.045452,0.024298,0.026376
-0.010576,0.027817,0.026376
0.024299,0.029925,0.026376
0.059175,0.027238,0.026376
0.094051,0.025917,0.026376
0.12893,0.025008,0.026376
0.1638,0.025464,0.026376
0.19868,0.029049,0.026376
0.23355,0.025954,0.026376
0.26843,0.025904,0.026376
0.30331,0.026763,0.026376
0.33818,0.02564,0.026376
0.37306,0.023071,0.026376
0.40793,0.022903,0.026376
0.44281,0.021802,0.026376
0.47769,0.019222,0.026376
0.51256,0.018543,0.026376
0.54744,0.018728,0.026376
0.58231,0.019036,0.026376
0.61719,0.02029,0.026376
0.65207,0.019449,0.026376
0.68694,0.019379,0.026376
0.72182,0.021311,0.026376
0.75669,0.021433,0.026376
0.79157,0.018646,0.026376
