-30,38  0,06158438  0,04104938  0,1849666  0,1846044  409,589
-29,4  0,06242924  0,04261334  0,1970797  0,2073481  408,4775
-28,42  0,06241473  0,04472308  0,2157354  0,2357671  407,372
-27,44  0,06339889  0,04733157  0,2496881  0,2692762  406,2725
-26,46  0,0652112  0,05055323  0,2678463  0,3024116  405,179
-25,48  0,06703382  0,05458258  0,2979302  0,3318114  404,0913
-24,5  0,06941836  0,05955126  0,3399438  0,3574269  403,0094
-23,52  0,07465947  0,06539763  0,362955  0,3809072  401,9333
-22,54  0,07785838  0,07181042  0,4187437  0,4010171  400,8629
-21,56  0,07975375  0,0782429  0,4630117  0,4165868  399,7983
-20,58  0,08377795  0,08411857  0,4985358  0,4286171  398,7392
-19,6  0,0859555  0,08900682  0,5050796  0,443728  397,6858
-18,62  0,08629407  0,09279679  0,5297624  0,4677902  396,6379
-17,64  0,08933893  0,09578036  0,5379703  0,4983085  395,5955
-16,66  0,09682954  0,09861115  0,5287175  0,5269162  394,5586
-15,68  0,1052321  0,102042  0,510722  0,5387295  393,5271
-14,7  0,1137398  0,106603  0,4836127  0,528521  392,5009
-13,72  0,1241135  0,1124771  0,4744471  0,506242  391,4802
-12,74  0,1335511  0,119392  0,4597584  0,489236  390,4647
-11,76  0,1416471  0,1270954  0,4488074  0,4911632  389,4544
-10,78  0,1513226  0,1362189  0,4609071  0,5032319  388,4494
-9,8  0,1697593  0,1491229  0,4545502  0,5000655  387,4496
-8,82  0,2005645  0,1706407  0,4400875  0,4652566  386,4549
-7,84  0,2544675  0,2077724  0,4238116  0,4213734  385,4653
-6,86  0,3377953  0,2680775  0,4111021  0,4030545  384,4807
-5,88  0,4453116  0,3570321  0,425348  0,4217432  383,5012
-4,9  0,5650178  0,4746651  0,4437083  0,4590294  382,5266
-3,92  0,7616028  0,6130416  0,4535676  0,4897425  381,557
-2,94  0,9010654  0,7560652  0,4773825  0,5141621  380,5922
-1,96  0,9804126  0,8820119  0,4928018  0,5405491  379,6324
-0,98  1  0,9688595  0,5179844  0,5727219  378,6774
0  0,9193611  1  0,51707  0,6007058  377,7271
0,98  0,8255089  0,9688595  0,5289618  0,6219404  376,7816
1,96  0,7141286  0,8820119  0,5635883  0,6381668  375,8409
2,94  0,5831659  0,7560652  0,5601289  0,6481791  374,9048
3,92  0,4480124  0,6130416  0,6022589  0,6570656  373,9734
4,9  0,3333972  0,4746651  0,687264  0,6730021  373,0466
5,88  0,251951  0,3570321  0,7626442  0,7099522  372,1244
6,86  0,1967176  0,2680775  0,8326214  0,7706064  371,2067
7,84  0,1614346  0,2077724  0,9314093  0,8536057  370,2936
8,82  0,1441315  0,1706407  0,9915347  0,9433193  369,3849
9,8  0,1331348  0,1491229  0,9998318  1  368,4807
10,78  0,1220245  0,1362189  1  0,9804706  367,5809
11,76  0,1097278  0,1270954  0,9425318  0,8856411  366,6854
