361,6245  3,5803E-5  0  -0,002993459  -3,035439E-5
361,1907  0,0001237084  28,24541  -0,001211985  0,005424189
360,7579  0,0002623616  28,3867  -0,002856361  0,007562909
360,3261  0,0002337631  29,11902  -0,006769849  0,003501728
359,8953  0,0002414821  29,87566  -0,007437625  -0,002132966
359,4656  0,0001587576  30,46052  -0,004068562  -0,004765687
359,0369  0,0001584801  30,84837  -0,001959957  -0,005938138
358,6092  0,0002628149  30,71407  -0,003520953  -0,007231505
358,1826  0,0001741903  30,42912  -0,004400599  -0,004838349
357,7569  3,920325E-5  0  -0,00130965  0,002808712
357,3323  0,0002726182  27,78304  0,001960373  0,007923682
356,9087  4,072564E-5  0  0,0005734621  0,00309853
356,4861  0,0001782754  30,66602  -0,003163726  -0,005775392
356,0644  0,0002127993  30,80119  -0,002571675  -0,006710154
355,6438  6,301794E-5  0  0,003905266  7,244749E-5
355,2242  0,0004394176  32,9637  0,0100406  0,002305759
354,8055  0,0004357706  32,22983  0,008952317  -0,004985712
354,3879  0,0005739481  31,22779  0,0007116289  -0,01172451
353,9712  0,0005485663  30,43193  -0,007693667  -0,008506858
353,5555  0,0003635748  29,61754  -0,009324707  -0,0001974253
353,1408  0,0001087824  28,98633  -0,004176551  0,002919373
352,727  5,962452E-6  0  0,001168192  0,0002350096
352,3142  1,191337E-5  0  0,001313737  -0,001050959
351,9024  2,374305E-5  0  -0,001799291  0,00154607
351,4916  7,934498E-5  0  -0,002542966  0,00350663
351,0817  1,739543E-5  0  -1,041804E-5  0,002025807
350,6727  5,665072E-6  0  0,001132679  -0,0002246199
350,2647  1,34654E-5  0  -0,001691131  -0,0005496563
349,8577  0,0001081658  23,31295  -0,005034015  1,206143E-6
349,4516  0,0001106936  23,38747  -0,005072557  -0,0003774963
349,0464  5,060394E-5  0  -0,003168971  -0,001326009
348,6422  4,349725E-5  0  -0,002660446  -0,001744122
348,2389  5,36674E-5  0  -0,003191917  -0,001506283
347,8366  2,255273E-5  0  -0,002144421  -0,000790118
347,4352  6,105415E-7  0  0,0001832272  0,0003278607
347,0347  9,010561E-6  0  0,0009350358  0,001096718
346,6351  2,724405E-6  0  -0,0004277914  0,0006660099
346,2364  8,205715E-6  0  -0,001327193  -0,000348451
345,8387  1,851512E-6  0  -0,0003154683  -0,0005695147
345,4419  4,215056E-6  0  0,0009723573  -0,0001313849
345,0459  3,157827E-6  0  0,0007473743  -0,0004013022
344,6509  9,85692E-6  0  -0,0005201558  -0,001403749
344,2568  2,010757E-5  0  -0,001448987  -0,001568966
343,8636  1,226406E-5  0  -0,001615535  -0,0004070424
343,4713  8,440148E-6  0  -0,001263267  0,0005567766
343,0799  1,716556E-6  0  -0,0005895648  0,0001978392
342,6894  1,6343E-6  0  1,082341E-5  -0,0006060037
342,2997  1,93034E-6  0  9,980308E-5  -0,0006503497
341,911  1,509307E-7  0  -3,035595E-5  -0,0001812478
341,5231  2,765081E-7  0  0,0002484242  -4,066982E-6
341,1361  1,850775E-6  0  0,0006401819  -4,920722E-5
340,75  3,247379E-7  0  0,0002487344  0,0001014981
340,3648  2,797226E-6  0  -0,0007639346  0,0001914745
339,9804  6,422572E-6  0  -0,001181533  -0,000157829
339,5969  3,067687E-6  0  -0,0006203601  -0,0005406648
339,2142  6,093471E-7  0  -7,044263E-5  -0,0003595037
338,8325  2,731475E-7  0  -0,0001911843  0,0001532069
338,4515  1,085723E-6  0  -0,0003751717  0,0003119235
338,0715  6,467812E-9  0  -3,631956E-5  9,788021E-6
337,6923  1,028898E-6  0  0,0003634356  -0,0003041289
337,3139  9,038521E-7  0  0,0002458849  -0,0003693027
336,9364  3,610532E-7  0  -9,893686E-5  -0,0002620438
336,5597  1,297105E-7  0  -0,0001485638  -7,77907E-5
336,1839  1,666577E-8  0  -5,451036E-6  5,979579E-5
335,8089  9,672603E-9  0  -1,054183E-5  -4,445948E-5
335,4347  4,939904E-7  0  -0,0001210235  -0,0003028875
335,0614  5,180386E-7  0  -0,0001656375  -0,000289625
334,6889  2,156662E-7  0  -0,0001882077  0,0001040105
334,3173  8,717008E-7  0  -0,0001993656  0,0003830629
333,9464  2,785764E-7  0  -0,0001192889  0,0002126832
333,5764  1,118882E-7  0  -0,0001531525  -1,935678E-5
333,2072  1,623255E-6  0  -0,0005780769  0,0001038717
332,8388  5,343433E-6  0  -0,001028306  0,0002749997
332,4712  2,935769E-6  0  -0,0007874524  3,246468E-5
332,1045  5,674363E-7  0  1,797329E-5  -0,0003456408
331,7385  1,065967E-6  0  0,0003965217  -0,0002594406
331,3734  1,862443E-7  0  -5,266289E-5  0,000190713
331,009  2,199447E-6  0  -0,000567279  0,000373441
