60,515  0,04732218
60,76  0,04849078
61,005  0,04982571
61,25  0,05132363
61,495  0,05297921
61,74  0,05478533
61,985  0,05673325
62,23  0,05881283
62,475  0,06101271
62,72  0,06332039
62,965  0,06572236
63,21  0,06820415
63,455  0,0707505
63,7  0,0733456
63,945  0,07597334
64,19  0,07861762
64,435  0,08126273
64,68  0,08389357
64,925  0,08649591
65,17  0,08905653
65,415  0,09156329
65,66  0,09400516
65,905  0,09637228
66,15  0,0986559
66,395  0,1008484
66,64  0,1029435
66,885  0,1049357
67,13  0,106821
67,375  0,1085965
67,62  0,1102601
67,865  0,111811
68,11  0,1132488
68,355  0,1145741
68,6  0,1157879
68,845  0,1168915
69,09  0,1178866
69,335  0,1187751
69,58  0,1195593
69,825  0,1202413
70,07  0,1208235
70,315  0,1213083
70,56  0,1216976
70,805  0,121993
71,05  0,1221958
71,295  0,1223065
71,54  0,1223254
71,785  0,1222525
72,03  0,1220876
72,275  0,1218306
72,52  0,1214817
72,765  0,1210413
73,01  0,1205102
73,255  0,1198894
73,5  0,11918
73,745  0,1183831
73,99  0,1174997
74,235  0,1165304
74,48  0,1154757
74,725  0,1143361
74,97  0,1131128
75,215  0,1118074
75,46  0,1104229
75,705  0,1089631
75,95  0,1074325
76,195  0,1058362
76,44  0,1041793
76,685  0,1024661
76,93  0,1007008
77,175  0,09888683
77,42  0,0970276
77,665  0,09512674
77,91  0,09318834
78,155  0,09121706
78,4  0,08921793
78,645  0,08719611
78,89  0,08515651
79,135  0,08310351
79,38  0,08104088
79,625  0,07897184
79,87  0,07689918
80,115  0,0748255
80,36  0,07275339
80,605  0,0706855
80,85  0,06862461
81,095  0,06657365
81,34  0,06453568
81,585  0,06251383
81,83  0,06051127
82,075  0,05853114
82,32  0,0565764
82,565  0,05464984
82,81  0,05275403
83,055  0,05089143
83,3  0,04906454
83,545  0,04727613
83,79  0,04552935
84,035  0,04382777
84,28  0,04217532
84,525  0,04057607
84,77  0,03903401
85,015  0,03755284
85,26  0,03613588
85,505  0,03478613
85,75  0,03350631
85,995  0,032299
86,24  0,03116666
86,485  0,03011158
86,73  0,02913572
86,975  0,02824048
87,22  0,02742649
87,465  0,02669356
87,71  0,02604062
87,955  0,02546585
88,2  0,02496688
88,445  0,02454092
88,69  0,02418486
88,935  0,02389529
89,18  0,02366838
89,425  0,02349979
89,67  0,02338453
89,915  0,02331692
90,16  0,02329074
90,405  0,02329933
90,65  0,02333592
90,895  0,02339381
91,14  0,02346652
91,385  0,02354789
91,63  0,02363201
91,875  0,02371314
92,12  0,02378564
92,365  0,02384401
92,61  0,02388298
92,855  0,02389772
93,1  0,02388405
93,345  0,02383857
93,59  0,02375872
93,835  0,0236427
94,08  0,02348931
94,325  0,02329782
94,57  0,02306788
94,815  0,02279953
95,06  0,02249327
95,305  0,0221502
95,55  0,02177213
95,795  0,02136151
96,04  0,02092141
96,285  0,0204553
96,53  0,0199669
96,775  0,01946004
97,02  0,0189386
97,265  0,01840654
97,51  0,01786788
97,755  0,01732677
98  0,01678738
98,245  0,01625385
98,49  0,0157301
98,735  0,01521972
98,98  0,01472587
99,225  0,01425129
99,47  0,01379833
99,715  0,01336898
99,96  0,01296497
100,205  0,01258775
100,45  0,01223845
100,695  0,01191783
100,94  0,01162624
101,185  0,01136355
101,43  0,01112922
101,675  0,01092235
101,92  0,01074175
102,165  0,01058603
102,41  0,01045369
102,655  0,01034314
102,9  0,01025272
103,145  0,01018069
103,39  0,01012527
103,635  0,01008464
103,88  0,01005697
104,125  0,01004046
104,37  0,01003336
104,615  0,01003401
104,86  0,01004085
105,105  0,0100524
105,35  0,01006729
105,595  0,01008427
105,84  0,01010216
106,085  0,01011993
106,33  0,01013665
106,575  0,0101515
106,82  0,01016376
107,065  0,01017281
107,31  0,01017813
107,555  0,01017924
107,8  0,01017581
108,045  0,01016757
108,29  0,01015439
108,535  0,01013627
108,78  0,01011329
109,025  0,0100856
109,27  0,0100534
109,515  0,01001684
109,76  0,009976066
110,005  0,009931202
110,25  0,009882378
110,495  0,009829778
110,74  0,009773662
110,985  0,009714384
111,23  0,009652362
111,475  0,009588042
111,72  0,009521849
111,965  0,00945415
112,21  0,009385255
112,455  0,009315438
112,7  0,009244988
112,945  0,009174258
113,19  0,009103695
113,435  0,009033826
113,68  0,008965204
113,925  0,008898326
114,17  0,008833552
114,415  0,008771043
114,66  0,008710757
114,905  0,008652498
115,15  0,008596003
115,395  0,008541036
115,64  0,008487462
115,885  0,008435262
116,13  0,008384489
116,375  0,008335188
116,62  0,008287301
116,865  0,008240603
117,11  0,008194685
117,355  0,008149007
117,6  0,00810298
117,845  0,00805606
118,09  0,00800781
118,335  0,007957921
118,58  0,007906169
118,825  0,007852357
119,07  0,007796256
119,315  0,007737578
119,56  0,007676001
119,805  0,007611222
120,05  0,007543031
120,295  0,007471353
120,54  0,007396267
120,785  0,007317961
121,03  0,007236675
121,275  0,007152635
121,52  0,007066018
121,765  0,006976949
122,01  0,006885543
122,255  0,006791954
122,5  0,006696426
122,745  0,006599317
122,99  0,006501088
123,235  0,00640227
123,48  0,006303415
123,725  0,006205054
123,97  0,006107668
124,215  0,006011683
124,46  0,005917471
124,705  0,00582536
124,95  0,005735649
125,195  0,005648613
125,44  0,005564509
125,685  0,005483581
125,93  0,005406071
126,175  0,005332218
126,42  0,005262273
126,665  0,005196491
126,91  0,005135124
127,155  0,005078413
127,4  0,005026564
127,645  0,004979746
127,89  0,004938081
128,135  0,004901654
128,38  0,004870524
128,625  0,00484474
128,87  0,004824353
129,115  0,004809426
129,36  0,00480004
129,605  0,004796289
129,85  0,004798286
130,095  0,004806155
130,34  0,004820038
130,585  0,004840086
130,83  0,004866449
131,075  0,004899266
131,32  0,004938651
131,565  0,004984682
131,81  0,00503741
132,055  0,005096864
132,3  0,005163079
132,545  0,005236108
132,79  0,005316034
133,035  0,005402952
133,28  0,005496937
133,525  0,005598004
133,77  0,005706064
134,015  0,005820907
134,26  0,005942205
134,505  0,006069551
134,75  0,006202503
134,995  0,00634062
135,24  0,006483484
135,485  0,00663068
135,73  0,006781759
135,975  0,006936191
136,22  0,007093329
136,465  0,007252411
136,71  0,00741259
136,955  0,007572996
137,2  0,007732795
137,445  0,007891228
137,69  0,00804762
137,935  0,008201358
138,18  0,008351845
138,425  0,008498468
138,67  0,008640573
138,915  0,008777483
139,16  0,008908534
139,405  0,009033116
139,65  0,009150713
139,895  0,009260915
140,14  0,00936341
140,385  0,009457964
140,63  0,009544392
140,875  0,009622541
141,12  0,009692284
141,365  0,009753515
141,61  0,009806151
141,855  0,009850127
142,1  0,009885391
142,345  0,009911894
142,59  0,009929606
142,835  0,009938522
143,08  0,009938694
143,325  0,009930235
143,57  0,009913318
143,815  0,009888148
144,06  0,009854911
144,305  0,00981373
144,55  0,009764649
144,795  0,009707647
145,04  0,009642695
145,285  0,00956982
145,53  0,009489168
145,775  0,009401012
146,02  0,009305716
146,265  0,009203662
146,51  0,009095166
146,755  0,008980434
147  0,008859576
147,245  0,008732681
147,49  0,008599941
147,735  0,00846175
147,98  0,008318763
148,225  0,008171858
148,47  0,008022031
148,715  0,007870242
148,96  0,007717279
149,205  0,007563688
149,45  0,007409787
149,695  0,00725577
149,94  0,007101844
150,185  0,006948357
150,43  0,006795859
150,675  0,006645068
150,92  0,006496772
151,165  0,006351681
151,41  0,006210299
151,655  0,006072853
151,9  0,005939306
152,145  0,00580945
152,39  0,005683028
152,635  0,005559864
152,88  0,005439942
153,125  0,00532341
153,37  0,005210522
153,615  0,005101532
153,86  0,004996581
154,105  0,00489562
154,35  0,004798382
154,595  0,004704418
154,84  0,004613179
155,085  0,004524106
155,33  0,004436716
155,575  0,004350637
155,82  0,004265616
156,065  0,004181482
156,31  0,004098097
156,555  0,004015316
156,8  0,003932967
157,045  0,003850859
157,29  0,003768806
157,535  0,003686665
157,78  0,003604353
158,025  0,00352186
158,27  0,003439244
158,515  0,003356606
158,76  0,003274081
159,005  0,003191822
159,25  0,003109991
159,495  0,00302876
159,74  0,002948301
159,985  0,002868776
160,23  0,002790328
160,475  0,002713075
160,72  0,002637115
160,965  0,00256254
161,21  0,002489462
161,455  0,002418022
161,7  0,002348397
161,945  0,002280776
162,19  0,002215337
162,435  0,00215221
162,68  0,002091466
162,925  0,002033122
163,17  0,001977171
163,415  0,001923623
163,66  0,001872538
163,905  0,001824027
164,15  0,001778229
164,395  0,001735265
164,64  0,001695179
164,885  0,001657917
165,13  0,001623329
165,375  0,001591209
165,62  0,001561357
165,865  0,001533633
166,11  0,001507978
166,355  0,001484398
166,6  0,001462912
166,845  0,001443497
167,09  0,001426037
167,335  0,001410323
167,58  0,001396076
167,825  0,001383006
168,07  0,001370866
168,315  0,001359487
168,56  0,001348778
168,805  0,00133869
169,05  0,001329175
169,295  0,001320138
169,54  0,001311429
169,785  0,001302846
170,03  0,001294179
170,275  0,001285248
170,52  0,001275937
170,765  0,001266199
171,01  0,001256039
171,255  0,001245478
171,5  0,001234515
171,745  0,001223103
171,99  0,001211149
172,235  0,001198538
172,48  0,001185162
172,725  0,00117096
172,97  0,001155932
173,215  0,001140144
173,46  0,0011237
173,705  0,001106717
173,95  0,001089294
174,195  0,001071496
174,44  0,001053361
174,685  0,001034917
174,93  0,001016207
175,175  0,0009973144
175,42  0,0009783618
175,665  0,0009595047
175,91  0,0009409041
176,155  0,0009226998
176,4  0,0009049911
176,645  0,0008878327
176,89  0,0008712469
177,135  0,0008552438
177,38  0,0008398428
177,625  0,000825083
177,87  0,0008110209
178,115  0,0007977162
178,36  0,0007852119
178,605  0,0007735201
178,85  0,0007626164
179,095  0,0007524474
179,34  0,0007429465
179,585  0,0007340515
179,83  0,0007257166
180,075  0,0007179158
180,32  0,0007106367
180,565  0,0007038683
180,81  0,0006975887
181,055  0,0006917562
181,3  0,0006863077
181,545  0,0006811628
181,79  0,0006762321
182,035  0,0006714281
182,28  0,0006666736
182,525  0,0006619089
182,77  0,0006570942
183,015  0,0006522089
183,26  0,0006472467
183,505  0,0006422089
183,75  0,0006370958
183,995  0,0006319
184,24  0,0006266033
184,485  0,0006211782
184,73  0,0006155963
184,975  0,0006098376
185,22  0,0006039006
185,465  0,0005978056
185,71  0,0005915909
185,955  0,000585301
186,2  0,0005789708
186,445  0,000572613
186,69  0,0005662138
186,935  0,0005597393
187,18  0,0005531528
187,425  0,0005464346
187,67  0,0005395978
187,915  0,0005326917
188,16  0,0005257911
188,405  0,0005189748
188,65  0,0005123014
188,895  0,000505793
189,14  0,0004994334
189,385  0,0004931818
189,63  0,0004869974
189,875  0,0004808644
190,12  0,0004748059
190,365  0,0004688829
190,61  0,0004631761
190,855  0,0004577591
191,1  0,0004526729
191,345  0,0004479122
191,59  0,0004434283
191,835  0,0004391476
192,08  0,0004349987
192,325  0,0004309366
192,57  0,0004269555
192,815  0,0004230853
193,06  0,0004193738
193,305  0,0004158633
193,55  0,0004125694
193,795  0,0004094722
194,04  0,0004065214
194,285  0,0004036544
194,53  0,0004008169
194,775  0,0003979801
195,02  0,000395146
195,265  0,0003923396
195,51  0,0003895923
195,755  0,000386924
196  0,0003843313
196,245  0,0003817872
196,49  0,0003792526
196,735  0,000376693
196,98  0,0003740944
197,225  0,0003714701
197,47  0,0003688559
197,715  0,000366296
197,96  0,0003638265
198,205  0,0003614626
198,45  0,0003591977
198,695  0,0003570106
198,94  0,0003548815
199,185  0,0003528064
199,43  0,0003508053
199,675  0,0003489215
199,92  0,0003472123
200,165  0,0003457352
200,41  0,0003445345
200,655  0,0003436339
200,9  0,0003430351
201,145  0,0003427228
201,39  0,0003426741
201,635  0,0003428688
201,88  0,000343297
202,125  0,0003439626
202,37  0,0003448808
202,615  0,0003460706
202,86  0,0003475456
203,105  0,000349305
203,35  0,000351329
203,595  0,0003535807
203,84  0,0003560139
204,085  0,000358583
204,33  0,0003612537
204,575  0,0003640089
204,82  0,0003668483
205,065  0,0003697832
205,31  0,0003728285
205,555  0,0003759938
205,8  0,0003792791
206,045  0,0003826732
206,29  0,0003861561
206,535  0,0003897033
206,78  0,0003932887
207,025  0,0003968875
207,27  0,0004004761
207,515  0,0004040327
207,76  0,0004075379
208,005  0,0004109769
208,25  0,0004143428
208,495  0,0004176389
208,74  0,0004208794
208,985  0,0004240867
209,23  0,000427286
209,475  0,000430499
209,72  0,0004337396
209,965  0,0004370109
210,21  0,0004403062
210,455  0,0004436111
210,7  0,0004469065
210,945  0,00045017
211,19  0,0004533772
211,435  0,0004565017
211,68  0,0004595163
211,925  0,0004623933
212,17  0,0004651065
212,415  0,0004676314
212,66  0,000469945
212,905  0,0004720243
213,15  0,0004738448
213,395  0,0004753799
213,64  0,0004766016
213,885  0,0004774833
214,13  0,000478003
214,375  0,0004781471
214,62  0,000477912
214,865  0,0004773042
215,11  0,000476338
215,355  0,0004750313
215,6  0,0004734024
215,845  0,0004714672
216,09  0,0004692405
216,335  0,0004667377
216,58  0,0004639789
216,825  0,0004609903
217,07  0,0004578048
217,315  0,0004544586
217,56  0,0004509869
217,805  0,000447419
218,05  0,0004437756
218,295  0,0004400676
218,54  0,0004362976
218,785  0,0004324632
219,03  0,0004285605
219,275  0,0004245888
219,52  0,0004205537
219,765  0,000416469
220,01  0,0004123563
220,255  0,0004082403
220,5  0,0004041413
220,745  0,0004000669
220,99  0,0003960053
221,235  0,0003919233
221,48  0,000387771
221,725  0,000383493
221,97  0,0003790423
222,215  0,0003743922
222,46  0,0003695431
222,705  0,0003645206
222,95  0,0003593654
223,195  0,0003541195
223,44  0,0003488112
223,685  0,0003434454
223,93  0,000338002
224,175  0,0003324434
224,42  0,0003267278
224,665  0,0003208261
224,91  0,0003147364
225,155  0,0003084902
225,4  0,0003021503
225,645  0,0002957977
225,89  0,0002895142
226,135  0,0002833633
226,38  0,0002773778
226,625  0,0002715576
226,87  0,0002658783
227,115  0,0002603076
227,36  0,0002548236
227,605  0,0002494278
227,85  0,0002441483
228,095  0,0002390316
228,34  0,0002341274
228,585  0,0002294717
228,83  0,0002250747
229,075  0,0002209181
229,32  0,0002169619
229,565  0,0002131581
229,81  0,0002094636
230,055  0,0002058511
230,3  0,0002023108
230,545  0,0001988466
230,79  0,0001954672
231,035  0,0001921778
231,28  0,0001889742
231,525  0,000185843
231,77  0,0001827647
232,015  0,0001797205
232,26  0,0001766985
232,505  0,0001736974
232,75  0,0001707268
232,995  0,000167804
233,24  0,0001649482
233,485  0,0001621745
233,73  0,0001594894
233,975  0,0001568896
234,22  0,0001543645
234,465  0,0001519019
234,71  0,0001494954
234,955  0,0001471502
235,2  0,0001448863
235,445  0,0001427357
235,69  0,0001407371
235,935  0,0001389261
236,18  0,0001373279
236,425  0,0001359525
236,67  0,0001347955
236,915  0,0001338441
237,16  0,0001330855
237,405  0,0001325146
237,65  0,0001321374
237,895  0,0001319688
238,14  0,0001320247
238,385  0,0001323119
238,63  0,0001328186
238,875  0,0001335104
239,12  0,0001343326
239,365  0,0001352185
239,61  0,0001361011
239,855  0,0001369241
240,1  0,0001376489
240,345  0,0001382557
240,59  0,0001387391
240,835  0,0001390999
241,08  0,0001393362
241,325  0,0001394372
241,57  0,0001393815
241,815  0,0001391387
242,06  0,000138676
242,305  0,0001379647
242,55  0,0001369862
242,795  0,0001357355
243,04  0,0001342212
243,285  0,0001324617
243,53  0,000130481
243,775  0,0001283035
244,02  0,0001259507
244,265  0,0001234413
244,51  0,0001207939
244,755  0,0001180302
245  0,0001151782
245,245  0,0001122722
245,49  0,0001093492
245,735  0,0001064425
245,98  0,000103576
246,225  0,0001007594
246,47  9,798958E-5
246,715  9,525493E-5
246,96  9,254314E-5
247,205  8,984823E-5
247,45  8,717462E-5
247,695  8,453656E-5
247,94  8,195357E-5
248,185  7,944412E-5
248,43  7,702007E-5
248,675  7,468417E-5
248,92  7,243121E-5
249,165  7,025202E-5
249,41  6,813812E-5
249,655  6,608513E-5
249,9  6,409349E-5
250,145  6,216656E-5
250,39  6,03075E-5
250,635  5,851664E-5
