774,0986  0,06741259  2,077309  0,2631345  0,07251084
773,4489  0,07545866  1,91391  0,2869257  0,0303816
772,8004  0,08508546  1,772965  0,305933  -0,01085033
772,1529  0,09512014  1,651783  0,3194438  -0,0504488
771,5065  0,1046238  1,546546  0,3273367  -0,08773444
770,8612  0,1130174  1,45416  0,3300744  -0,1220813
770,2169  0,1200862  1,372922  0,3286314  -0,1529085
769,5738  0,1258852  1,302575  0,3243653  -0,1796697
768,9317  0,1305965  1,244055  0,3188443  -0,201842
768,2907  0,1343975  1,199063  0,3136526  -0,2189162
767,6507  0,1373848  1,16959  0,3102004  -0,2303927
767,0118  0,1395651  1,157478  0,3095588  -0,235787
766,374  0,1408983  1,164113  0,3123391  -0,2346463
765,7372  0,1413587  1,190272  0,3186244  -0,2265776
765,1015  0,1409828  1,236102  0,3279605  -0,2112848
764,4669  0,1398891  1,301184  0,3394004  -0,1886152
763,8333  0,1382688  1,384637  0,3515939  -0,1586087
763,2007  0,1363608  1,485245  0,3629134  -0,1215444
762,5692  0,1344329  1,601581  0,3716033  -0,07797599
761,9388  0,1327804  1,732099  0,375946  -0,02874733
761,3093  0,1317464  1,875132  0,3744274  0,02501712
760,681  0,1317521  2,028763  0,3658947  0,08195425
760,0536  0,1333196  2,190546  0,3496906  0,1405349
759,4273  0,1370627  2,35716  0,3257552  0,1991593
758,802  0,1436237  2,524196  0,2946812  0,2562629
758,1778  0,1535478  2,686318  0,2577151  0,3104198
757,5546  0,1671137  2,837889  0,2167006  0,3604284
756,9324  0,1841582  2,973826  0,1739665  0,4053674
756,3112  0,2039547  3,090277  0,1321641  0,4446164
755,691  0,2252059  3,184838  0,0940676  0,4778396
755,0719  0,2461876  3,256345  0,06235485  0,5049394
754,4538  0,2650343  3,30446  0,03939254  0,5259851
753,8366  0,2801053  3,329276  0,02704485  0,5411286
753,2205  0,2903371  3,331065  0,02652695  0,5505213
752,6054  0,2954827  3,310184  0,03831971  0,5542456
751,9913  0,296167  3,267143  0,06215338  0,5522714
751,3782  0,2937468  3,202798  0,09705762  0,5444476
750,7661  0,2900256  3,118622  0,1414685  0,5305316
750,155  0,286911  3,016952  0,1933789  0,5102537
749,5449  0,286108  2,90109  0,2505142  0,4834054
748,9358  0,2889141  2,775139  0,3105146  0,4499333
748,3277  0,2961448  2,64359  0,3711098  0,4100231
747,7206  0,3081712  2,51078  0,4302739  0,3641565
747,1144  0,3250311  2,380442  0,4863511  0,3131273
746,5092  0,3465626  2,255493  0,5381454  0,2580162
745,905  0,3725237  2,138056  0,584964  0,2001288
745,3018  0,4026742  2,029609  0,6266161  0,1409081
744,6996  0,4368097  1,931164  0,6633635  0,08183777
744,0983  0,4747521  1,843394  0,6958288  0,02434803
743,498  0,5163076  1,766695  0,7248703  -0,03026054
742,8987  0,5612073  1,701211  0,7514414  -0,08086893
742,3003  0,6090455  1,646832  0,7764517  -0,1265657
741,7029  0,659222  1,603203  0,8006461  -0,1666498
741,1065  0,7108949  1,569744  0,8245151  -0,2006134
740,511  0,7629482  1,545706  0,8482443  -0,228115
739,9165  0,813985  1,530232  0,8717053  -0,2489498
739,3229  0,8623509  1,52242  0,8944821  -0,2630294
738,7303  0,9061995  1,521377  0,9159247  -0,2703735
738,1386  0,9436037  1,526257  0,9352219  -0,2711156
737,5479  0,9727089  1,536276  0,951484  -0,2655246
736,9581  0,9919062  1,550712  0,9638264  -0,2540312
736,3692  1  1,568879  0,9714479  -0,2372532
735,7813  0,9963411  1,590113  0,9737005  -0,2160051
735,1944  0,9809076  1,613738  0,9701485  -0,1912904
734,6084  0,9543172  1,639049  0,9606112  -0,1642702
734,0233  0,9177715  1,665291  0,9451874  -0,1362121
733,4391  0,872944  1,69164  0,924259  -0,1084249
732,8559  0,8218285  1,717194  0,8984709  -0,08218923
732,2736  0,7665642  1,740952  0,8686861  -0,0586945
731,6922  0,709258  1,761812  0,8359169  -0,03898565
731,1117  0,651831  1,778566  0,801239  -0,02392481
730,5322  0,5959073  1,789914  0,7657002  -0,01416889
729,9536  0,542757  1,794502  0,730231  -0,01016188
729,3759  0,4932926  1,790969  0,6955718  -0,01213756
728,7991  0,448113  1,77803  0,6622248  -0,0201293
728,2232  0,4075745  1,754562  0,6304378  -0,03398517
727,6482  0,3718672  1,719706  0,6002175  -0,05338591
727,0742  0,3410793  1,672977  0,5713671  -0,07786235
726,501  0,3152387  1,614379  0,5435416  -0,1068113
725,9288  0,2943284  1,544512  0,5163119  -0,1395113
725,3574  0,2782775  1,46464  0,4892271  -0,175139
724,787  0,2669338  1,37669  0,4618696  -0,2127889
724,2174  0,2600324  1,283121  0,4339018  -0,2514958
723,6488  0,2571718  1,186685  0,4051029  -0,2902672
723,081  0,257808  1,090116  0,3753976  -0,3281219
722,5141  0,2612712  0,9958608  0,3448742  -0,364134
721,9481  0,2668028  0,9059087  0,313796  -0,3974758
721,383  0,2736058  0,8217777  0,2826024  -0,4274558
720,8188  0,2808935  0,7445976  0,2518974  -0,4535448
720,2555  0,287926  0,675242  0,2224223  -0,4753851
719,693  0,2940302  0,6144513  0,1950144  -0,4927807
719,1314  0,2986089  0,5629164  0,1705518  -0,505672
718,5707  0,3011474  0,5213135  0,1498895  -0,5140998
718,0109  0,3012252  0,4903039  0,1337909  -0,5181629
717,4519  0,2985385  0,4705173  0,1228649  -0,5179776
716,8938  0,2929302  0,4625353  0,1175146  -0,5136445
716,3366  0,2844217  0,4668822  0,1179027  -0,5052287
715,7802  0,2732326  0,4840246  0,1239352  -0,4927545
715,2247  0,2597827  0,5143762  0,1352666  -0,476215
714,6701  0,2446742  0,5582946  0,151321  -0,455597
714,1163  0,2286531  0,6160474  0,1713281  -0,4309164
713,5634  0,212552  0,6877252  0,1943653  -0,402259
713,0114  0,1972171  0,7730895  0,2194075  -0,3698166
712,4602  0,1834291  0,8713583  0,2453798  -0,3339158
711,9098  0,1718244  0,9809759  0,2712113  -0,2950316
711,3603  0,1628283  1,099469  0,2958883  -0,2537835
710,8116  0,1566145  1,223517  0,3185075  -0,2109139
710,2638  0,1531005  1,349291  0,3383247  -0,1672543
709,7169  0,1519799  1,472979  0,3547947  -0,1236855
709,1707  0,1527824  1,591284  0,3675975  -0,08109593
708,6254  0,1549466  1,701713  0,3766475  -0,04034295
708,081  0,1578908  1,802601  0,3820836  -0,002222096
707,5374  0,1610656  1,892942  0,3842394  0,03255566
706,9946  0,1639851  1,972163  0,383596  0,06337999
706,4527  0,1662408  2,039929  0,3807256  0,08975199
705,9115  0,1675057  2,096017  0,3762315  0,1112896
705,3712  0,1675365  2,140242  0,3706936  0,1277281
704,8318  0,1661771  2,172431  0,3646222  0,1389186
704,2931  0,1633671  2,192414  0,3584278  0,1448244
703,7553  0,1591515  2,20001  0,3524077  0,1455159
703,2183  0,1536853  2,19504  0,3467446  0,1411641
702,6822  0,1472302  2,177332  0,3415172  0,132036
702,1468  0,1401408  2,14678  0,3367163  0,1184893
701,6123  0,1328382  2,103422  0,3322649  0,100966
701,0785  0,1257726  2,047568  0,3280382  0,07998127
700,5456  0,1193792  1,979952  0,32388  0,05610833
700,0135  0,1140366  1,901873  0,3196198  0,02995777
699,4822  0,1100328  1,815247  0,3150881  0,00215206
698,9517  0,1075467  1,722527  0,3101318  -0,02670293
698,422  0,1066472  1,626476  0,3046274  -0,05604401
697,8931  0,1073077  1,529848  0,298494  -0,08537074
697,365  0,1094322  1,435094  0,2917044  -0,1142578
696,8378  0,1128827  1,344171  0,2842922  -0,1423586
696,3113  0,1175031  1,258509  0,2763528  -0,1693982
695,7856  0,1231317  1,179087  0,2680421  -0,1951585
695,2607  0,1296053  1,106558  0,2595698  -0,2194585
694,7365  0,136752  1,041378  0,2511916  -0,2421333
694,2132  0,1443789  0,9838905  0,2431969  -0,263014
693,6907  0,1522592  0,9343877  0,235897  -0,2819113
693,1689  0,1601244  0,8931377  0,2296124  -0,2986063
692,648  0,167666  0,8603907  0,2246581  -0,3128509
692,1278  0,1745482  0,836376  0,2213252  -0,3243756
691,6084  0,1804333  0,8212971  0,2198619  -0,3329041
691,0898  0,1850158  0,8153254  0,2204538  -0,3381747
690,5719  0,1880616  0,8185897  0,2232054  -0,3399646
690,0548  0,1894423  0,8311615  0,2281242  -0,3381138
689,5385  0,1891588  0,8530351  0,2351125  -0,3325451
689,023  0,1873488  0,8841  0,2439688  -0,3232811
688,5083  0,1842763  0,9240982  0,2543971  -0,3104554
687,9943  0,1803021  0,9725706  0,2660241  -0,294316
687,4811  0,1758392  1,028799  0,2784223  -0,2752218
686,9686  0,171302  1,091757  0,2911362  -0,2536306
686,4569  0,1670547  1,160084  0,3037072  -0,2300818
685,946  0,1633645  1,23211  0,3156939  -0,2051705
685,4358  0,1603704  1,305954  0,3266895  -0,1795175
684,9264  0,1580705  1,379676  0,3363345  -0,1537379
684,4177  0,1563309  1,451458  0,3443268  -0,1284115
683,9098  0,1549148  1,519761  0,3504286  -0,1040596
683,4027  0,153526  1,583426  0,3544752  -0,08112706
682,8963  0,1518609  1,641689  0,3563835  -0,05997574
682,3907  0,1496582  1,694121  0,3561598  -0,04088579
681,8858  0,1467374  1,740527  0,3539035  -0,02406328
681,3816  0,1430202  1,780836  0,3498068  -0,009650499
680,8782  0,138534  1,81499  0,3441459  0,002262343
680,3756  0,1333982  1,842874  0,3372641  0,01162586
679,8736  0,1277967  1,864264  0,329545  0,01842322
679,3725  0,1219474  1,878824  0,3213817  0,02266504
678,872  0,1160729  1,886133  0,3131445  0,02438553
678,3723  0,1103788  1,885729  0,3051519  0,02363909
677,8733  0,1050391  1,877175  0,2976467  0,02049812
677,3751  0,1001921  1,860134  0,2907832  0,01505196
676,8776  0,09594188  1,834429  0,2846241  0,007405506
676,3808  0,09236309  1,800098  0,279145  -0,002322164
675,8848  0,08950642  1,757421  0,2742453  -0,01399758
675,3895  0,08740307  1,706934  0,2697626  -0,02747057
674,8949  0,08606801  1,649421  0,2654903  -0,0425711
674,401  0,08550103  1,585875  0,2611945  -0,05910574
673,9078  0,08568621  1,517448  0,2566319  -0,07685297
673,4154  0,08659121  1,445401  0,251569  -0,0955583
672,9237  0,08816693  1,371042  0,2458032  -0,1149318
672,4327  0,09034739  1,29568  0,2391835  -0,13465
671,9425  0,09304924  1,220591  0,2316293  -0,1543604
671,4529  0,0961712  1,147001  0,223145  -0,1736909
670,964  0,09959361  1,076077  0,2138286  -0,1922618
670,4759  0,1031779  1,008918  0,2038708  -0,2097027
669,9885  0,1067664  0,9465393  0,1935437  -0,2256673
669,5018  0,1101848  0,8898593  0,1831817  -0,2398472
669,0158  0,1132483  0,8396877  0,1731568  -0,2519831
668,5305  0,1157729  0,7967141  0,1638504  -0,2618724
668,0459  0,1175896  0,7615039  0,155625  -0,2693732
667,562  0,11856  0,7345059  0,1487993  -0,2744032
667,0788  0,1185921  0,7160653  0,1436296  -0,2769373
666,5963  0,1176528  0,706433  0,1402946  -0,277003
666,1144  0,1157723  0,7057681  0,1388857  -0,2746742
665,6333  0,1130418  0,7141305  0,1394022  -0,2700635
665,1529  0,1096033  0,7314614  0,1417511  -0,2633153
664,6732  0,1056327  0,757548  0,14575  -0,2546003
664,1942  0,1013193  0,7919816  0,1511338  -0,2441099
663,7158  0,09684271  0,8341243  0,1575672  -0,2320521
663,2382  0,09235367  0,8830979  0,1646624  -0,2186482
662,7612  0,08796072  0,9378021  0,1720015  -0,204132
662,285  0,08372423  0,9969706  0,1791626  -0,1887481
661,8094  0,07965915  1,059262  0,1857476  -0,1727488
661,3345  0,07574639  1,123364  0,1914096  -0,1563917
660,8602  0,07194889  1,188081  0,1958761  -0,139937
660,3867  0,06822793  1,252385  0,1989636  -0,123643
659,9138  0,06455631  1,31543  0,2005853  -0,1077606
659,4416  0,06092656  1,376526  0,2007493  -0,09252761
658,9701  0,05735242  1,435083  0,1995492  -0,07816408
658,4992  0,05386446  1,49055  0,1971472  -0,06486603
658,0291  0,05050285  1,542369  0,1937548  -0,05279972
657,5596  0,04731014  1,589944  0,1896132  -0,04209718
657,0907  0,04432507  1,632632  0,1849736  -0,03285461
656,6226  0,0415781  1,669749  0,1800792  -0,02513248
656,1551  0,03908916  1,700598  0,1751499  -0,01895791
655,6882  0,03686746  1,724502  0,1703697  -0,01433013
655,2221  0,0349117  1,74083  0,1658768  -0,01122821
654,7566  0,03321057  1,749023  0,1617543  -0,009618511
654,2917  0,0317438  1,748624  0,158026  -0,009460118
653,8275  0,03048434  1,739288  0,1546562  -0,01070831
653,364  0,02940074  1,720783  0,1515545  -0,01331542
652,9011  0,02846021  1,692986  0,1485837  -0,01722769
652,4389  0,02763219  1,655883  0,1455727  -0,02237863
651,9774  0,0268922  1,60957  0,1423334  -0,0286815
651,5164  0,02622442  1,554274  0,1386768  -0,03602254
651,0562  0,02562248  1,49038  0,1344278  -0,04425519
650,5966  0,02508825  1,418477  0,1294378  -0,05319696
650,1376  0,02462913  1,33939  0,1235957  -0,06263113
649,6793  0,02425411  1,254183  0,1168343  -0,07231402
649,2216  0,02396979  1,164121  0,1091341  -0,08198617
648,7646  0,02377776  1,070601  0,1005249  -0,09138628
648,3082  0,02367403  0,9750778  0,0910867  -0,1002674
647,8525  0,02365003  0,8789794  0,08094769  -0,1084133
647,3974  0,02369411  0,7836641  0,07027851  -0,1156515
646,9429  0,02379274  0,6904033  0,05928443  -0,121861
646,4891  0,02393095  0,6003827  0,04819482  -0,1269755
646,0359  0,02409193  0,5146925  0,03724935  -0,1309812
645,5834  0,0242561  0,4342983  0,02668206  -0,1339099
645,1315  0,02440053  0,3600026  0,01670652  -0,1358288
644,6802  0,0244997  0,29241  0,007504296  -0,1368286
644,2295  0,02452748  0,2319063  -0,0007829164  -0,1370138
643,7795  0,02445955  0,1786623  -0,0080567  -0,136493
643,3301  0,02427536  0,1326699  -0,01425961  -0,1353708
642,8813  0,02395961  0,09380177  -0,01936832  -0,1337421
642,4332  0,02350291  0,06187231  -0,02338544  -0,1316895
641,9857  0,0229016  0,0366848  -0,02633255  -0,1292813
641,5388  0,02215694  0,01806351  -0,02824453  -0,1265696
641,0925  0,02127461  0,005870438  -0,02916627  -0,1235912
640,6469  0,02026466  0  -0,02915289  -0,120369
640,2018  0,01914159  0,0003540796  -0,02827248  -0,1169148
639,7574  0,01792403  0,006814886  -0,02660852  -0,1132311
639,3136  0,01663417  0,01922808  -0,02426042  -0,1093147
638,8704  0,01529706  0,03739281  -0,0213422  -0,1051615
638,4279  0,01393917  0,06105776  -0,01797937  -0,1007697
637,9859  0,0125866  0,08993591  -0,01430292  -0,09614269
637,5446  0,01126356  0,1237431  -0,01044121  -0,09129155
637,1038  0,009991423  0,1622445  -0,006512524  -0,08623694
636,6637  0,008788224  0,2052982  -0,002619322  -0,0810099
636,2242  0,007668313  0,2529034  0,001156263  -0,07565083
635,7853  0,006642602  0,3052496  0,004755403  -0,07020855
635,347  0,005719076  0,3627399  0,008142726  -0,06473959
634,9093  0,004903089  0,4259604  0,01130376  -0,0593065
634,4721  0,004197406  0,4955939  0,01424147  -0,05397504
634,0356  0,003602259  0,5722559  0,01697234  -0,0488114
633,5998  0,003115398  0,6562093  0,01952119  -0,04387957
633,1645  0,002731981  0,7469819  0,02191499  -0,03923755
632,7297  0,002444524  0,8430356  0,02417748  -0,03493269
632,2956  0,002243192  0,9416824  0,02632548  -0,03099828
631,8621  0,002116316  1,039386  0,02836581  -0,02745213
631,4292  0,002050921  1,132435  0,03029354  -0,02429653
630,9969  0,002033336  1,217733  0,03209277  -0,0215197
630,5652  0,002049984  1,293308  0,03374024  -0,01909986
630,134  0,002088147  1,358346  0,03520961  -0,01701123
629,7035  0,002136548  1,412894  0,03647558  -0,01522948
629,2735  0,002185841  1,457473  0,03751814  -0,01373531
628,8441  0,002229007  1,492754  0,03832629  -0,01251671
628,4153  0,002261471  1,519323  0,03889913  -0,01156963
627,9871  0,002280847  1,537595  0,03924443  -0,01089595
627,5595  0,002286528  1,547839  0,03937613  -0,01049928
627,1324  0,002279283  1,550239  0,03931199  -0,01038115
626,706  0,002260813  1,544959  0,03907065  -0,01053844
626,2801  0,002233292  1,532195  0,03866897  -0,01096141
625,8548  0,002199094  1,512249  0,03812129  -0,01163243
625,4301  0,00216073  1,485552  0,03744063  -0,01252656
625,0059  0,002120801  1,452674  0,0366402  -0,01361368
624,5823  0,002081875  1,414317  0,03573423  -0,01486026
624,1593  0,002046346  1,371347  0,03473886  -0,01623019
623,7369  0,002016299  1,324791  0,03367294  -0,01768597
623,3151  0,001993295  1,2758  0,03255693  -0,01919029
622,8938  0,001978057  1,225579  0,03141046  -0,02070679
622,473  0,00197027  1,175305  0,03025  -0,02220021
622,0529  0,00196859  1,126027  0,02908767  -0,02363727
621,6333  0,001970803  1,078548  0,02792989  -0,02498834
621,2143  0,001974026  1,033354  0,02677625  -0,02622841
620,7958  0,001974983  0,9906047  0,02561983  -0,02733696
620,378  0,001970371  0,9501785  0,02444898  -0,02829787
619,9606  0,001957183  0,9117226  0,02324905  -0,02909939
619,5439  0,001932859  0,8747201  0,02200372  -0,02973293
619,1276  0,001895363  0,8385832  0,02069736  -0,03019082
618,712  0,001843284  0,8027481  0,01931825  -0,03046485
618,2969  0,00177595  0,7667402  0,01786132  -0,03054599
617,8824  0,001693429  0,7302213  0,01632979  -0,03042438
617,4684  0,001596486  0,6930458  0,01473672  -0,03008942
617,055  0,001486596  0,6553116  0,01310622  -0,02953141
616,6421  0,001365921  0,6173688  0,01147249  -0,02874437
616,2298  0,001237168  0,579799  0,009876567  -0,02772837
615,818  0,001103385  0,5433967  0,008362485  -0,02649066
615,4068  0,0009678168  0,5091589  0,0069734  -0,02504676
614,9961  0,0008337955  0,4782497  0,005747194  -0,02342124
614,586  0,0007045664  0,4519569  0,004712092  -0,02164686
614,1764  0,0005830898  0,4316952  0,003884229  -0,01976216
613,7674  0,0004718985  0,4190763  0,003267517  -0,01780914
613,3589  0,0003729825  0,4160009  0,002854336  -0,01583131
612,951  0,0002876476  0,4247575  0,002626532  -0,01387111
612,5436  0,0002164076  0,4481806  0,002557644  -0,0119668
612,1367  0,0001589941  0,489861  0,002616032  -0,01015028
611,7304  0,0001144629  0,5542391  0,002767279  -0,00844607
611,3246  8,133503E-5  0  0,002975613  -0,006870426
610,9194  5,777731E-5  0  0,003205774  -0,005430564
610,5147  4,183084E-5  0  0,003425538  -0,004125487
610,1105  3,162288E-5  0  0,003607562  -0,002948535
609,7069  2,550831E-5  0  0,003730336  -0,00189005
609,3038  2,215184E-5  0  0,003779363  -0,0009396516
608,9012  2,056105E-5  0  0,00374845  -8,891234E-5
608,4992  2,004752E-5  0  0,003639499  0,0006660335
608,0977  2,012996E-5  0  0,003460566  0,001323707
607,6967  2,04405E-5  0  0,003223676  0,00187857
607,2962  2,066618E-5  0  0,002942892  0,002322856
606,8963  2,05227E-5  0  0,002631804  0,002648379
606,4969  1,976965E-5  0  0,00230082  0,002849095
606,0981  1,826634E-5  0  0,001956019  0,00292387
605,6997  1,602248E-5  0  0,001599854  0,002877683
605,3019  1,320422E-5  0  0,001232224  0,002720973
604,9046  1,010473E-5  0  0,0008513701  0,002468595
604,5078  7,095645E-6  0  0,0004554551  0,002138809
604,1116  4,560292E-6  0  4,449544E-5  0,001751369
603,7158  2,825752E-6  0  -0,0003789945  0,001325038
603,3206  2,123025E-6  0  -0,0008108207  0,0008761953
602,9259  2,576846E-6  0  -0,001245863  0,0004187514
602,5317  4,208895E-6  0  -0,001678295  -3,602574E-5
602,138  6,954097E-6  0  -0,002102256  -0,0004799973
601,7449  1,068989E-5  0  -0,002512869  -0,0009077381
601,3522  1,525819E-5  0  -0,002906187  -0,001315259
600,9601  2,046918E-5  0  -0,003278051  -0,001699312
600,5685  2,610188E-5  0  -0,00362344  -0,002057404
600,1774  3,190728E-5  0  -0,003936705  -0,002387163
599,7868  3,760206E-5  0  -0,004211572  -0,002685036
599,3967  4,286123E-5  0  -0,004440855  -0,002945801
599,0071  4,733617E-5  0  -0,004617118  -0,003163132
598,618  5,06945E-5  0  -0,004734259  -0,003329966
598,2294  5,265587E-5  0  -0,004788428  -0,003438584
597,8414  5,302506E-5  0  -0,004777956  -0,003481712
597,4538  5,173464E-5  0  -0,004703482  -0,003454513
597,0667  4,887443E-5  0  -0,004568427  -0,003355795
596,6802  4,467811E-5  0  -0,004378539  -0,003188015
596,2941  3,948199E-5  0  -0,004140564  -0,002957286
595,9085  3,368292E-5  0  -0,003861515  -0,002673441
595,5235  2,769184E-5  0  -0,003548827  -0,002348933
595,1389  2,187987E-5  0  -0,003210128  -0,001996744
594,7548  1,654113E-5  0  -0,002852516  -0,001629067
594,3713  1,188573E-5  0  -0,002482596  -0,001257159
593,9882  8,045189E-6  0  -0,002107272  -0,0008911842
593,6056  5,074847E-6  0  -0,001733889  -0,0005398641
593,2235  2,958596E-6  0  -0,001369507  -0,0002111461
592,8419  1,618598E-6  0  -0,00102062  8,634366E-5
592,4608  9,244276E-7  0  -0,0006934735  0,0003427933
592,0801  7,043499E-7  0  -0,0003937315  0,0005480319
591,7  7,668914E-7  0  -0,00012548  0,000692398
591,3204  9,317305E-7  0  0,0001090615  0,0007674152
590,9412  1,062596E-6  0  0,0003089799  0,0007673728
590,5625  1,093722E-6  0  0,0004745939  0,0006915443
590,1843  1,038319E-6  0  0,0006080074  0,0005452613
589,8066  9,719979E-7  0  0,0007130065  0,0003394163
589,4294  9,969934E-7  0  0,0007942053  8,965205E-5
589,0527  1,200273E-6  0  0,0008567391  -0,0001845565
588,6764  1,620057E-6  0  0,0009065687  -0,0004620552
588,3006  2,233432E-6  0  0,000950049  -0,000723152
587,9253  2,967397E-6  0  0,0009926748  -0,0009519421
587,5505  3,725331E-6  0  0,001038387  -0,001137311
587,1762  4,418953E-6  0  0,001089644  -0,001273738
586,8023  4,992981E-6  0  0,001147068  -0,001361952
586,4289  5,429885E-6  0  0,001208695  -0,001408117
586,056  5,737914E-6  0  0,001270224  -0,001421619
585,6835  5,937486E-6  0  0,001326325  -0,00141314
585,3116  6,05098E-6  0  0,001371583  -0,001393484
584,9401  6,093239E-6  0  0,001400818  -0,001372065
584,569  6,068208E-6  0  0,001409907  -0,001355125
584,1985  5,975819E-6  0  0,001397033  -0,001345178
583,8284  5,819203E-6  0  0,001362907  -0,001341818
583,4588  5,603463E-6  0  0,001309874  -0,00134244
583,0896  5,332088E-6  0  0,001241311  -0,001342556
582,7209  5,008462E-6  0  0,001161537  -0,001336882
582,3527  4,638787E-6  0  0,001075071  -0,001321163
581,985  4,231444E-6  0  0,000985318  -0,001293172
581,6177  3,796445E-6  0  0,0008941223  -0,001252588
581,2509  3,348467E-6  0  0,0008023417  -0,001201072
580,8845  2,908432E-6  0  0,0007100662  -0,001142662
580,5186  2,499273E-6  0  0,0006163523  -0,001083239
580,1532  2,141016E-6  0  0,0005197242  -0,001029006
579,7882  1,850416E-6  0  0,0004194127  -0,0009855119
579,4237  1,642063E-6  0  0,0003158835  -0,0009575559
579,0596  1,527197E-6  0  0,0002104934  -0,0009487256
578,696  1,511781E-6  0  0,0001055667  -0,0009604879
578,3328  1,595992E-6  0  4,936581E-6  -0,0009921838
577,9701  1,774637E-6  0  -8,639419E-5  -0,001042022
577,6079  2,037317E-6  0  -0,0001635032  -0,001107607
577,2461  2,368233E-6  0  -0,0002222624  -0,00118571
576,8848  2,748052E-6  0  -0,0002593305  -0,001272536
576,5239  3,159058E-6  0  -0,0002726687  -0,00136458
576,1635  3,58844E-6  0  -0,0002625517  -0,001458747
575,8035  4,02518E-6  0  -0,000231648  -0,001551617
575,444  4,45588E-6  0  -0,0001840875  -0,001639279
575,0849  4,864775E-6  0  -0,0001249439  -0,001717996
574,7263  5,232961E-6  0  -6,03066E-5  -0,001784396
574,3681  5,534859E-6  0  3,311202E-6  -0,001835047
574,0103  5,74061E-6  0  6,020247E-5  -0,001866712
573,653  5,826041E-6  0  0,0001058918  -0,001877373
573,2962  5,779187E-6  0  0,0001366617  -0,00186662
572,9398  5,600159E-6  0  0,0001495905  -0,001835166
572,5838  5,302437E-6  0  0,0001432388  -0,00178479
572,2283  4,915299E-6  0  0,0001176599  -0,001718832
571,8732  4,47914E-6  0  7,368936E-5  -0,001641967
571,5186  4,035709E-6  0  1,291001E-5  -0,001559121
571,1644  3,622189E-6  0  -6,16435E-5  -0,001474932
570,8106  3,2691E-6  0  -0,0001454756  -0,001393986
570,4573  2,996549E-6  0  -0,0002334564  -0,001320552
570,1044  2,810096E-6  0  -0,0003201304  -0,001257732
569,7519  2,701363E-6  0  -0,0003994291  -0,001207334
569,3999  2,65363E-6  0  -0,0004651578  -0,001170593
569,0484  2,647918E-6  0  -0,0005122971  -0,001148408
568,6972  2,666801E-6  0  -0,0005376358  -0,001140855
568,3465  2,698085E-6  0  -0,000539542  -0,001147245
567,9962  2,739659E-6  0  -0,0005181839  -0,001166841
567,6464  2,800514E-6  0  -0,0004762492  -0,001198905
567,2969  2,894415E-6  0  -0,0004187479  -0,001241983
566,948  3,032395E-6  0  -0,0003518284  -0,001293741
566,5994  3,219846E-6  0  -0,0002820806  -0,001351574
566,2513  3,45422E-6  0  -0,0002165366  -0,001412686
565,9036  3,721066E-6  0  -0,0001620675  -0,001473566
565,5563  3,995229E-6  0  -0,0001241454  -0,001530123
565,2094  4,249087E-6  0  -0,0001064214  -0,001578618
564,863  4,459296E-6  0  -0,0001112488  -0,001616047
564,517  4,608733E-6  0  -0,000139729  -0,001639839
564,1714  4,689685E-6  0  -0,0001911162  -0,001648112
563,8263  4,708852E-6  0  -0,0002629431  -0,001640588
563,4815  4,686937E-6  0  -0,0003519584  -0,001618823
563,1372  4,651952E-6  0  -0,000454451  -0,001585599
562,7933  4,633243E-6  0  -0,0005658209  -0,001544747
562,4499  4,658704E-6  0  -0,0006807938  -0,001501489
562,1068  4,751184E-6  0  -0,0007944101  -0,001461998
561,7642  4,923216E-6  0  -0,0009023735  -0,001432129
561,422  5,175082E-6  0  -0,001000607  -0,001416677
561,0802  5,499088E-6  0  -0,001085397  -0,001419347
560,7388  5,88484E-6  0  -0,001154264  -0,001442259
560,3978  6,31924E-6  0  -0,00120613  -0,001484967
560,0573  6,784129E-6  0  -0,001240665  -0,001544377
559,7171  7,258039E-6  0  -0,001258182  -0,001615663
559,3774  7,718505E-6  0  -0,001260261  -0,001692855
559,0381  8,138802E-6  0  -0,001249708  -0,001768922
558,6992  8,486096E-6  0  -0,001229696  -0,001836556
558,3607  8,729205E-6  0  -0,001203492  -0,001889593
558,0226  8,847585E-6  0  -0,001174914  -0,001923652
557,6849  8,831915E-6  0  -0,001148134  -0,001935849
557,3477  8,683194E-6  0  -0,001126661  -0,001924846
557,0108  8,416453E-6  0  -0,001112906  -0,00189135
556,6743  8,060117E-6  0  -0,001108531  -0,001837787
556,3383  7,64627E-6  0  -0,001114249  -0,001767192
556,0027  7,202002E-6  0  -0,001128947  -0,001682691
555,6674  6,748004E-6  0  -0,001149592  -0,001587747
555,3326  6,297571E-6  0  -0,001172108  -0,001485885
554,9982  5,852495E-6  0  -0,001191868  -0,001379856
554,6641  5,402888E-6  0  -0,001203584  -0,001271551
554,3305  4,934746E-6  0  -0,001201902  -0,001162715
553,9973  4,438347E-6  0  -0,001182778  -0,001055075
553,6645  3,911242E-6  0  -0,001144143  -0,0009497787
553,3321  3,359043E-6  0  -0,001085587  -0,0008474598
553  2,79751E-6  0  -0,001008347  -0,0007489718
552,6684  2,251384E-6  0  -0,0009157473  -0,0006554434
552,3372  1,746816E-6  0  -0,0008127866  -0,000567606
552,0063  1,303762E-6  0  -0,0007047693  -0,0004857448
551,6759  9,33855E-7  0  -0,0005964652  -0,0004103414
551,3459  6,40704E-7  0  -0,0004921154  -0,0003420588
551,0162  4,19751E-7  0  -0,0003950522  -0,0002810106
